19.016, -17.8434, -4.73062, 27.052, -13.1999, -2.77226, 
18.7059, -17.2493, -4.30476, 27.3493, -13.6981, -2.95376, 
18.1052, -17.058, -4.74327, 27.6704, -14.034, -2.51292, 
17.484, -17.2497, -4.47468, 27.9965, -14.3657, -1.9755, 
17.4323, -17.3194, -3.8015, 28.3472, -14.4663, -1.33818, 
16.6656, -17.1108, -3.53581, 28.3827, -14.4781, -0.79355, 
16.997, -17.3318, -3.0258, 28.5703, -14.95, -0.224915, 
17.3803, -16.5923, -2.72343, 28.426, -15.3778, -0.120073, 
17.793, -15.7215, -2.61172, 28.4424, -15.3531, 0.120774, 
17.6811, -14.952, -2.28938, 28.8249, -15.4714, 0.482964, 
17.6837, -14.3717, -2.32791, 28.3274, -14.985, 0.904344, 
17.3124, -14.3043, -1.80819, 28.4543, -14.3456, 1.30742, 
17.139, -13.4858, -1.31228, 28.3134, -14.1605, 1.30394, 
17.3235, -13.306, -1.50702, 28.6819, -13.3765, 1.68499, 
16.7592, -12.7671, -1.95236, 28.7281, -13.5194, 2.09761, 
16.2207, -12.5905, -2.46293, 29.0442, -13.0357, 2.38778, 
16.2824, -12.691, -2.52211, 29.5994, -12.2873, 2.7256, 
16.5103, -13.0175, -2.07251, 29.4061, -11.6635, 3.18704, 
15.9177, -12.5018, -1.73715, 29.2035, -11.2233, 3.37532, 
15.0251, -12.3354, -1.82519, 29.5437, -11.0406, 3.23869, 
14.4604, -11.7253, -1.41613, 29.9068, -11.0745, 3.33073, 
14.1787, -11.2331, -1.76824, 30.0725, -11.0652, 4.05666, 
13.6092, -10.54, -1.66713, 30.3664, -11.2838, 4.28221, 
12.8079, -9.98915, -1.69796, 30.4277, -11.1147, 4.42762, 
12.2019, -10.172, -1.23066, 30.8475, -10.8389, 4.78646, 
12.046, -9.5538, -1.32831, 31.1028, -10.786, 5.50478, 
12.2176, -8.66106, -1.62427, 30.966, -11.0234, 5.60891, 
11.9021, -8.19814, -1.68947, 30.3817, -10.4765, 5.81247, 
